44	13.356743	52.42792
44	13.356742	52.427921
45	13.466722	52.50545
45	13.466682	52.505513
45	13.466659	52.50547
46	13.39376	52.489208
46	13.39378	52.489133
46	13.393786	52.489188
47	13.459163	52.512589
47	13.459167	52.512612
47	13.459217	52.512607
48	13.201982	52.537258
48	13.201992	52.537271
48	13.202026	52.537303
49	13.472458	52.515575
49	13.472439	52.515605
49	13.472436	52.515651
50	13.458878	52.511532
50	13.458858	52.511527
50	13.458854	52.511444
51	13.457081	52.516003
51	13.457051	52.51597
51	13.457042	52.515973
52	13.463126	52.516813
52	13.463078	52.516833
52	13.463105	52.51683
53	13.456696	52.510885
53	13.456697	52.510883
53	13.456697	52.510905
54	13.457859	52.512817
54	13.457863	52.512828
54	13.457842	52.512805
55	13.446091	52.524702
55	13.446096	52.524658
55	13.446108	52.524677
56	13.130751	52.444444
56	13.130726	52.444462
56	13.130779	52.44444
57	13.322969	52.497828
57	13.32297	52.497861
57	13.322981	52.497853
58	13.435859	52.532475
58	13.435895	52.532483
58	13.435828	52.532498
59	13.438773	52.542425
59	13.438839	52.542398
59	13.438817	52.542369
60	13.322982	52.497887
60	13.322942	52.497836
60	13.322942	52.49781
61	13.601244	52.482059
61	13.601256	52.482142
61	13.601305	52.482091
62	13.321308	52.507436
62	13.321251	52.507412
62	13.321262	52.507424
63	13.418742	52.491996
63	13.418733	52.491953
63	13.418781	52.491941
64	13.419326	52.493625
64	13.419338	52.493671
64	13.41937	52.493679
65	13.416883	52.549954
65	13.416921	52.549998
65	13.416902	52.549929
66	13.418757	52.49194
66	13.418743	52.491978
66	13.418733	52.492013
67	13.403816	52.551346
67	13.403798	52.551318
67	13.403826	52.551381
68	13.408297	52.5516
68	13.408355	52.551643
68	13.408302	52.551603
69	13.398238	52.515499
69	13.398249	52.515516
69	13.398269	52.51553
70	13.398621	52.518906
70	13.398575	52.518936
70	13.398633	52.518911
71	13.402979	52.537285
71	13.403038	52.537315
71	13.402992	52.537287
72	13.400799	52.537113
72	13.400792	52.537113
72	13.400854	52.537124
73	13.368244	52.544986
73	13.368266	52.54501
73	13.368197	52.545047
74	13.398331	52.535062
74	13.398361	52.534994
74	13.398373	52.535065
75	13.464355	52.529023
75	13.464295	52.529035
75	13.464317	52.528996
76	13.355129	52.486788
76	13.355164	52.486798
76	13.355164	52.486776
77	13.419357	52.493672
77	13.419355	52.493654
77	13.419386	52.493689
78	13.420557	52.493307
78	13.420602	52.493341
78	13.420602	52.493361
79	13.307147	52.456231
79	13.307151	52.456217
79	13.30718	52.456282
80	13.363019	52.413087
80	13.363013	52.413087
80	13.363071	52.413081
81	13.456886	52.529958
81	13.456817	52.529895
81	13.456821	52.529949
82	13.404375	52.533218
82	13.404372	52.53315
82	13.404432	52.53319
83	13.531852	52.430901
83	13.53187	52.430941
83	13.531902	52.430861
84	13.413515	52.549735
84	13.413514	52.549742
84	13.41353	52.54974
85	13.403782	52.537267
85	13.403819	52.537255
85	13.403741	52.537218
86	13.358127	52.547181
86	13.358182	52.547179
86	13.358184	52.54718
87	13.387868	52.526333
87	13.387923	52.526287
87	13.387907	52.52628
88	13.384504	52.522323
88	13.38452	52.522282
88	13.384525	52.522308
89	13.384426	52.520615
89	13.384431	52.520598
89	13.384496	52.520608
90	13.383827	52.523281
90	13.383828	52.523353
90	13.383862	52.523273
91	13.401877	52.529676
91	13.401848	52.529677
91	13.401831	52.529633
92	13.382484	52.522628
92	13.382462	52.522645
92	13.382423	52.522561
93	13.363634	52.414
93	13.363655	52.413996
93	13.363632	52.413994
94	13.42433	52.517912
94	13.424324	52.517848
94	13.424342	52.517912
95	13.406316	52.535234
95	13.406288	52.535238
95	13.406282	52.535271
96	13.330894	52.50388
96	13.33089	52.503902
96	13.330868	52.503916
97	13.392913	52.527568
97	13.392971	52.527565
97	13.392908	52.527558
98	13.563521	52.542308
98	13.563496	52.542303
98	13.563516	52.542266
99	13.402308	52.531521
99	13.402249	52.531481
99	13.402281	52.531535
100	13.39468	52.528729
100	13.394618	52.528789
100	13.394685	52.528748
101	13.276015	52.448523
101	13.275974	52.448551
101	13.275957	52.448503
102	13.401107	52.533203
102	13.401167	52.5332
102	13.401109	52.533154
103	13.280824	52.589224
103	13.280854	52.589149
103	13.280865	52.58914
104	13.432937	52.496152
104	13.433003	52.496184
104	13.432992	52.4962
105	13.232722	52.438164
105	13.232726	52.438155
105	13.232735	52.438118
106	13.367321	52.493346
106	13.367281	52.493296
106	13.367282	52.493311
107	13.401675	52.532863
107	13.401677	52.532891
107	13.401646	52.532864
108	13.322755	52.429189
108	13.32273	52.429151
108	13.322713	52.429161
109	13.325695	52.467185
109	13.325778	52.467113
109	13.325695	52.467186
110	13.570819	52.54111
110	13.570817	52.54109
110	13.570821	52.54113
111	13.413202	52.546055
111	13.41317	52.546053
111	13.413238	52.546046
112	13.377116	52.50934
112	13.377145	52.509352
112	13.377177	52.509401
113	13.282005	52.589246
113	13.281979	52.58924
113	13.281991	52.58927
114	13.415284	52.547374
114	13.415363	52.547452
114	13.415286	52.54744
115	13.308125	52.50894
115	13.308057	52.508891
115	13.308114	52.508908
116	13.305863	52.50795
116	13.30587	52.507914
116	13.305833	52.507958
117	13.52881	52.454407
117	13.528776	52.454444
117	13.528786	52.454405
118	13.526764	52.485617
118	13.526724	52.485643
118	13.526747	52.485573
119	13.326311	52.509535
119	13.326315	52.509535
119	13.326321	52.509578
120	13.320572	52.485926
120	13.320533	52.485922
120	13.320588	52.485924
121	13.303793	52.499906
121	13.30381	52.499887
121	13.303755	52.499843
122	13.295815	52.515976
122	13.295809	52.515937
122	13.295778	52.515936
123	13.379104	52.600672
123	13.379152	52.600745
123	13.37917	52.600701
124	13.466781	52.505442
124	13.466816	52.505447
124	13.466771	52.505392
125	13.379595	52.509434
125	13.379581	52.509395
125	13.379603	52.509443
126	13.388265	52.522586
126	13.388213	52.522545
126	13.388229	52.52258
127	13.29392	52.443939
127	13.293901	52.443896
127	13.29395	52.443937
128	13.306025	52.508662
128	13.305967	52.508668
128	13.305946	52.508676
129	13.42133	52.545208
129	13.421383	52.545276
129	13.421359	52.545244
130	13.342178	52.517388
130	13.342163	52.517453
130	13.342167	52.517463
131	13.579631	52.497367
131	13.57965	52.497359
131	13.579615	52.49741
132	13.721886	52.419441
132	13.72187	52.419395
132	13.721889	52.419427
133	13.43377	52.489998
133	13.433767	52.489983
133	13.433815	52.489992
134	13.42067	52.496179
134	13.420667	52.496208
134	13.420684	52.496228
135	13.290924	52.497334
135	13.290898	52.497313
135	13.290945	52.497351
136	13.324516	52.511382
136	13.324513	52.511385
136	13.3245	52.511351
137	13.426265	52.54312
137	13.42623	52.543144
137	13.426282	52.543089
138	13.496164	52.511945
138	13.496171	52.511935
138	13.49612	52.511915
139	13.464528	52.493385
139	13.464506	52.493377
139	13.464511	52.493377
140	13.422881	52.541538
140	13.422867	52.541523
140	13.422869	52.541573
141	13.359682	52.486562
141	13.359683	52.486495
141	13.359726	52.486481
142	13.465271	52.493028
142	13.46526	52.493075
142	13.465312	52.493081
143	13.410697	52.518549
143	13.410645	52.518611
143	13.410704	52.518556
144	13.405049	52.520407
144	13.405009	52.520426
144	13.405016	52.520448
145	13.4544	52.502971
145	13.454414	52.502972
145	13.454469	52.503018
146	13.458009	52.593331
146	13.458027	52.593362
146	13.457985	52.593335
147	13.377055	52.509131
147	13.377053	52.509055
147	13.377069	52.509138
148	13.28196	52.44808
148	13.281958	52.448111
148	13.281945	52.448107
149	13.315573	52.44723
149	13.315568	52.447179
149	13.315566	52.447217
150	13.397058	52.52713
150	13.397098	52.527141
150	13.39705	52.527112
151	13.206632	52.430588
151	13.20661	52.430567
151	13.206581	52.430553
152	13.385234	52.448567
152	13.385247	52.448531
152	13.385225	52.448563
153	13.393457	52.512541
153	13.393508	52.512491
153	13.393486	52.512544
154	13.443118	52.470664
154	13.443101	52.470652
154	13.443171	52.470583
155	13.429731	52.500744
155	13.42978	52.500696
155	13.429709	52.500689
156	13.455746	52.473906
156	13.455791	52.473921
156	13.455809	52.473901
157	13.325961	52.514668
157	13.32592	52.514661
157	13.325969	52.514628
158	13.430134	52.49941
158	13.430151	52.499343
158	13.430151	52.499392
159	13.44125	52.500957
159	13.441191	52.500945
159	13.441226	52.501008
160	13.412019	52.568085
160	13.411974	52.568058
160	13.412014	52.568056
161	13.323462	52.523496
161	13.323478	52.523438
161	13.323489	52.52351
162	13.193014	52.524152
162	13.193086	52.524118
162	13.193032	52.524115
163	13.214547	52.439567
163	13.214569	52.439569
163	13.214587	52.439575
164	13.207032	52.538345
164	13.207042	52.538377
164	13.206991	52.538394
165	13.27856	52.448894
165	13.278582	52.448875
165	13.278626	52.448849
166	13.388667	52.519777
166	13.388597	52.519772
166	13.3886	52.519784
167	13.439128	52.488911
167	13.439132	52.488966
167	13.439121	52.488936
168	13.409732	52.570722
168	13.409738	52.570733
168	13.409752	52.570775
169	13.404167	52.581856
169	13.404212	52.58183
169	13.404229	52.581833
170	13.321938	52.457038
170	13.321957	52.457028
170	13.321926	52.457065
171	13.424795	52.474984
171	13.424742	52.474972
171	13.42479	52.474953
172	13.409288	52.571061
172	13.40923	52.571037
172	13.409259	52.57112
173	13.435412	52.491193
173	13.435349	52.491187
173	13.43536	52.491169
174	13.387957	52.440419
174	13.387944	52.440485
174	13.387895	52.440469
175	13.390697	52.557533
175	13.39067	52.557544
175	13.390688	52.557554
176	13.43966	52.47761
176	13.439722	52.477644
176	13.439669	52.477636
177	13.375911	52.455827
177	13.375922	52.455769
177	13.375943	52.455796
178	13.305282	52.417957
178	13.305262	52.41795
178	13.30524	52.417959
179	13.246444	52.56194
179	13.246439	52.561928
179	13.246472	52.561903
180	13.449504	52.479215
180	13.449574	52.479194
180	13.449541	52.479151
181	13.41372	52.572091
181	13.413662	52.572058
181	13.413726	52.572022
182	13.414433	52.571673
182	13.414361	52.571694
182	13.414444	52.57163
183	13.28527	52.506447
183	13.285235	52.506528
183	13.2852	52.506451
184	13.408794	52.537736
184	13.40879	52.537722
184	13.408836	52.53771
185	13.409619	52.538505
185	13.409646	52.538534
185	13.409612	52.538515
186	13.373781	52.517861
186	13.373778	52.517844
186	13.373781	52.517869
187	13.467373	52.504972
187	13.46738	52.50491
187	13.467346	52.504934
188	13.524754	52.455173
188	13.524739	52.455202
188	13.524782	52.455217
189	13.410427	52.550847
189	13.410509	52.550893
189	13.410449	52.550836
190	13.304063	52.426779
190	13.304056	52.426788
190	13.303986	52.426799
191	13.456645	52.490366
191	13.456613	52.490348
191	13.456692	52.490359
192	13.425101	52.480703
192	13.42512	52.480708
192	13.425046	52.480713
193	13.432207	52.488129
193	13.432264	52.488173
193	13.432274	52.488186
194	13.495555	52.513885
194	13.495509	52.513842
194	13.49555	52.513852
195	13.382407	52.493827
195	13.382413	52.493813
195	13.382397	52.493847
196	13.507983	52.528026
196	13.508009	52.527963
196	13.507964	52.528018
197	13.432533	52.518679
197	13.432536	52.518681
197	13.432578	52.518719
198	13.425191	52.494458
198	13.4252	52.494529
198	13.425171	52.494451
199	13.357443	52.542386
199	13.357443	52.54241
199	13.35748	52.542403
200	13.382396	52.516513
200	13.382389	52.516518
200	13.38241	52.516532
201	13.428972	52.491382
201	13.428944	52.491466
201	13.429017	52.491437
202	13.260445	52.501103
202	13.260435	52.501152
202	13.260489	52.501099
203	13.422685	52.544631
203	13.422672	52.544686
203	13.422749	52.544663
204	13.420366	52.542095
204	13.420426	52.542043
204	13.420434	52.542107
205	13.432986	52.480174
205	13.43297	52.480206
205	13.433029	52.480148
206	13.418108	52.49337
206	13.418043	52.493347
206	13.418081	52.493411
207	13.578466	52.457882
207	13.578493	52.457882
207	13.57852	52.457833
208	13.224244	52.574928
208	13.224192	52.574854
208	13.224218	52.574926
209	13.401125	52.520829
209	13.401107	52.520879
209	13.401069	52.520842
210	13.526484	52.456096
210	13.526522	52.456091
210	13.526508	52.456043
211	13.379154	52.529045
211	13.379159	52.529029
211	13.379172	52.529
212	13.298427	52.485791
212	13.298507	52.485784
212	13.29843	52.485803
213	13.393612	52.526263
213	13.393635	52.526242
213	13.393621	52.526283
214	13.296717	52.501537
214	13.29674	52.501515
214	13.296736	52.501526
215	13.320385	52.481163
215	13.320399	52.481163
215	13.320392	52.481204
216	13.430866	52.498079
216	13.430895	52.498056
216	13.430887	52.498038
217	13.501044	52.548549
217	13.501032	52.548608
217	13.501036	52.548564
218	13.308324	52.51024
218	13.308306	52.510177
218	13.308356	52.510218
219	13.419758	52.512357
219	13.419809	52.512359
219	13.419755	52.512363
220	13.48244	52.503499
220	13.482463	52.503479
220	13.482513	52.503499
221	13.594357	52.448941
221	13.594284	52.448996
221	13.594277	52.448946
222	13.417197	52.540447
222	13.417215	52.540479
222	13.4172	52.540461
223	13.470876	52.415447
223	13.470947	52.415488
223	13.470936	52.415455
224	13.416134	52.54425
224	13.416122	52.544252
224	13.41614	52.544255
225	13.267436	52.484126
225	13.267393	52.484148
225	13.267379	52.484148
226	13.422586	52.544683
226	13.422561	52.544721
226	13.422578	52.544722
227	13.415622	52.547841
227	13.415541	52.547919
227	13.415566	52.547882
228	13.307686	52.50157
228	13.307745	52.501609
228	13.307735	52.501631
229	13.43147	52.49868
229	13.431482	52.498739
229	13.431502	52.498678
230	13.299311	52.504665
230	13.299329	52.504726
230	13.299336	52.504683
231	13.399829	52.386698
231	13.399884	52.386692
231	13.399819	52.386695
232	13.462644	52.550875
232	13.462612	52.550866
232	13.46265	52.550831
233	13.412646	52.531579
233	13.412668	52.531578
233	13.412645	52.531607
234	13.313313	52.480976
234	13.313388	52.480966
234	13.313392	52.480959
235	13.412214	52.50273
235	13.412201	52.502683
235	13.412253	52.502713
236	13.412706	52.531652
236	13.412656	52.531614
236	13.412621	52.531605
237	13.193739	52.430657
237	13.193825	52.430657
237	13.193759	52.430592
238	13.502679	52.555596
238	13.502722	52.555634
238	13.502743	52.555621
239	13.402527	52.531238
239	13.402505	52.531263
239	13.402504	52.531272
240	13.470954	52.510387
240	13.470958	52.510421
240	13.470925	52.510377
241	13.232394	52.437455
241	13.232404	52.437486
241	13.232464	52.437441
242	13.405318	52.540992
242	13.405286	52.540983
242	13.405277	52.540987
243	13.204507	52.53674
243	13.204579	52.53675
243	13.204528	52.536754
244	13.323571	52.513869
244	13.323594	52.51387
244	13.323568	52.513854
245	13.406453	52.536397
245	13.406522	52.5364
245	13.406533	52.536361
246	13.50257	52.636396
246	13.502575	52.636386
246	13.502604	52.63638
247	13.309833	52.507923
247	13.309787	52.507869
247	13.309842	52.50791
248	13.296747	52.501333
248	13.296689	52.501355
248	13.296744	52.501376
249	13.393976	52.619232
249	13.393974	52.619185
249	13.393996	52.619196
250	13.323308	52.514232
250	13.3233	52.514211
250	13.323338	52.514246
251	13.402531	52.524033
251	13.402577	52.524077
251	13.402523	52.52403
252	13.305636	52.509743
252	13.305655	52.509779
252	13.305666	52.509744
253	13.32188	52.521047
253	13.321857	52.521118
253	13.321854	52.521065
254	13.322644	52.523367
254	13.322629	52.523375
254	13.322656	52.523352
255	13.456365	52.49027
255	13.45637	52.490264
255	13.456413	52.490314
256	13.418055	52.54209
256	13.418058	52.5421
256	13.418032	52.542071
257	13.381633	52.454028
257	13.381711	52.454055
257	13.381642	52.454027
258	13.411687	52.550955
258	13.411697	52.550957
258	13.411677	52.550957
259	13.280939	52.447052
259	13.280969	52.44703
259	13.280952	52.447016
260	13.391165	52.514899
260	13.391159	52.514924
260	13.391127	52.514946
261	13.467242	52.468598
261	13.467235	52.468608
261	13.467304	52.468591
262	13.397063	52.537032
262	13.397062	52.537019
262	13.396978	52.536951
263	13.411393	52.55142
263	13.411398	52.551391
263	13.411391	52.551399
264	13.582716	52.455425
264	13.582723	52.455417
264	13.582699	52.455414
265	13.385419	52.552768
265	13.385406	52.552738
265	13.385396	52.552726
266	13.386397	52.553498
266	13.38638	52.553493
266	13.386373	52.553505
267	13.399133	52.508226
267	13.399139	52.508269
267	13.399205	52.508213
268	13.387843	52.550516
268	13.387804	52.550525
268	13.387865	52.550531
269	13.397425	52.536025
269	13.397484	52.535947
269	13.397503	52.535949
270	13.354731	52.487573
270	13.354721	52.487572
270	13.354756	52.487521
271	13.208776	52.509621
271	13.20882	52.509609
271	13.20879	52.509642
272	13.211582	52.509798
272	13.211657	52.509738
272	13.211651	52.509775
273	13.494113	52.502861
273	13.494124	52.502812
273	13.494063	52.502881
274	13.498372	52.510095
274	13.498415	52.510143
274	13.498413	52.510143
275	13.538372	52.528172
275	13.538283	52.528115
275	13.538299	52.528187
276	13.538328	52.52819
276	13.538338	52.52812
276	13.538344	52.528174
277	13.421922	52.535509
277	13.421964	52.535511
277	13.421929	52.535561
278	13.529374	52.432811
278	13.529405	52.432896
278	13.529416	52.432826
279	13.433941	52.472797
279	13.433924	52.472864
279	13.43395	52.47284
280	13.300646	52.501889
280	13.300624	52.501852
280	13.300605	52.501881
281	13.455251	52.51019
281	13.455216	52.51013
281	13.455209	52.510138
282	13.485134	52.512402
282	13.485166	52.512425
282	13.485145	52.512394
283	13.401035	52.53011
283	13.40106	52.530118
283	13.401098	52.530094
284	13.402478	52.528436
284	13.402427	52.528459
284	13.402428	52.528452
285	13.436165	52.42458
285	13.436134	52.424553
285	13.436131	52.424592
286	13.540601	52.526886
286	13.540634	52.526914
286	13.540558	52.526913
287	13.268901	52.511396
287	13.26887	52.511441
287	13.268885	52.511434
288	13.260466	52.516133
288	13.260477	52.516063
288	13.260494	52.51606
289	13.292353	52.474867
289	13.292369	52.474847
289	13.292346	52.474875
290	13.301508	52.488609
290	13.301494	52.488609
290	13.301568	52.488606
291	13.292171	52.474736
291	13.292177	52.47468
291	13.29211	52.474732
292	13.292617	52.474571
292	13.292542	52.47452
292	13.292582	52.47455
293	13.305037	52.513451
293	13.305035	52.513438
293	13.30507	52.513489
294	13.281874	52.477577
294	13.281856	52.477524
294	13.2819	52.477547
295	13.357556	52.487458
295	13.35751	52.487529
295	13.3575	52.487516
296	13.361524	52.485836
296	13.361509	52.485796
296	13.361495	52.48584
297	13.392997	52.489315
297	13.392947	52.48926
297	13.392954	52.489325
298	13.352109	52.480324
298	13.352156	52.480314
298	13.352146	52.480299
299	13.462532	52.514824
299	13.462507	52.514772
299	13.462554	52.514835
300	13.392959	52.489291
300	13.392941	52.489293
300	13.392951	52.489268
301	13.262262	52.515724
301	13.262238	52.515703
301	13.262243	52.515676
302	13.393064	52.520234
302	13.393081	52.520161
302	13.393096	52.520196
303	13.424808	52.535071
303	13.424852	52.535071
303	13.424872	52.535075
304	13.413812	52.558951
304	13.413793	52.55894
304	13.413806	52.558966
305	13.402529	52.53123
305	13.402548	52.531262
305	13.402541	52.531223
306	13.261534	52.436536
306	13.261612	52.436509
306	13.261582	52.436487
307	13.302319	52.600046
307	13.302283	52.600067
307	13.302276	52.600059
308	13.407637	52.539451
308	13.407627	52.539414
308	13.407689	52.539411
309	13.360725	52.494488
309	13.360671	52.494529
309	13.360687	52.494484
310	13.377668	52.537073
310	13.377643	52.537054
310	13.377681	52.537041
311	13.352789	52.484284
311	13.352834	52.484335
311	13.352838	52.484327
312	13.325424	52.45555
312	13.325416	52.455556
312	13.325456	52.455593
313	13.489521	52.512286
313	13.489481	52.512359
313	13.489512	52.512295
314	13.496696	52.417123
314	13.496737	52.417159
314	13.49668	52.41714
315	13.230759	52.607901
315	13.230747	52.607949
315	13.230782	52.607953
316	13.448494	52.512265
316	13.448571	52.512251
316	13.448487	52.512252
317	13.292869	52.458086
317	13.292895	52.458082
317	13.29293	52.458143
318	13.414231	52.542777
318	13.414274	52.542848
318	13.414234	52.5428
319	13.411496	52.540267
319	13.411514	52.540287
319	13.411486	52.540286
320	13.403668	52.523196
320	13.403711	52.523129
320	13.403711	52.52313
321	13.324907	52.491412
321	13.324919	52.491429
321	13.32494	52.491437
322	13.324854	52.491404
322	13.324919	52.491375
322	13.324941	52.491419
323	13.320889	52.50292
323	13.320844	52.502944
323	13.320831	52.502902
324	13.296269	52.497618
324	13.296219	52.497676
324	13.296197	52.497677
325	13.335355	52.472552
325	13.335368	52.47249
325	13.335289	52.47252
326	13.308388	52.503158
326	13.308378	52.503157
326	13.308351	52.50313
327	13.382324	52.55207
327	13.382319	52.552056
327	13.382319	52.552064
328	13.289635	52.554937
328	13.289657	52.554912
328	13.289703	52.554946
329	13.372089	52.5464
329	13.372018	52.546424
329	13.372034	52.54636
330	13.369411	52.546573
330	13.369406	52.546567
330	13.369415	52.546588
331	13.34094	52.488392
331	13.340873	52.488391
331	13.340863	52.48838
332	13.378488	52.550559
332	13.378454	52.550519
332	13.37848	52.550558
333	13.491487	52.420725
333	13.491463	52.420712
333	13.491479	52.420659
334	13.375153	52.54834
334	13.375178	52.548359
334	13.375142	52.548354
335	13.302651	52.500081
335	13.302714	52.50012
335	13.30267	52.50009
336	13.279119	52.507323
336	13.279138	52.507311
336	13.27916	52.507323
337	13.258405	52.508149
337	13.258448	52.508107
337	13.258447	52.508106
338	13.294816	52.506506
338	13.294769	52.506442
338	13.294739	52.506488
339	13.314043	52.507214
339	13.314054	52.507211
339	13.314034	52.507211
340	13.425402	52.533925
340	13.425391	52.533896
340	13.425403	52.533916
341	13.293832	52.505383
341	13.293871	52.505407
341	13.293803	52.505382
342	13.298252	52.509716
342	13.298239	52.509777
342	13.298238	52.509778
343	13.544906	52.529898
343	13.544912	52.52988
343	13.544873	52.529857
344	13.526503	52.458821
344	13.526515	52.458835
344	13.526514	52.458809
345	13.314616	52.4743
345	13.314592	52.474258
345	13.31463	52.474262
346	13.533813	52.578664
346	13.533811	52.578659
346	13.533847	52.578684
347	13.366101	52.584181
347	13.366119	52.584157
347	13.366143	52.584157
348	13.292711	52.517998
348	13.292755	52.51792
348	13.292735	52.517983
349	13.300866	52.499962
349	13.300833	52.499895
349	13.300869	52.499967
350	13.420314	52.53617
350	13.420277	52.536136
350	13.420279	52.536136
351	13.381939	52.552102
351	13.381914	52.552029
351	13.381942	52.55208
352	13.364114	52.49734
352	13.364064	52.497378
352	13.364126	52.497335
353	13.370838	52.545549
353	13.370824	52.545502
353	13.370835	52.545516
354	13.338098	52.523728
354	13.33817	52.523775
354	13.33814	52.52374
355	13.349196	52.490434
355	13.349195	52.490482
355	13.349152	52.490413
356	13.354077	52.494799
356	13.35403	52.494811
356	13.354057	52.494773
357	13.360815	52.486577
357	13.360759	52.48659
357	13.360792	52.486611
358	13.351046	52.486225
358	13.351098	52.48624
358	13.351129	52.486308
359	13.463381	52.425223
359	13.463425	52.425232
359	13.463397	52.425178
360	13.4688	52.504641
360	13.468768	52.504642
360	13.468832	52.504615
361	13.346638	52.436314
361	13.346653	52.436255
361	13.346699	52.436299
362	13.208411	52.561657
362	13.208341	52.561625
362	13.208388	52.56162
363	13.64563	52.348162
363	13.645646	52.348162
363	13.645667	52.348157
364	13.315786	52.489436
364	13.31576	52.489426
364	13.315737	52.489425
365	13.568309	52.444732
365	13.568302	52.444776
365	13.568316	52.444786
366	13.478013	52.526803
366	13.478066	52.526872
366	13.478022	52.526863
367	13.326459	52.486654
367	13.326423	52.486649
367	13.326457	52.486627
368	13.324606	52.487501
368	13.324588	52.487492
368	13.324598	52.487458
369	13.437285	52.487025
369	13.437265	52.487045
369	13.437251	52.487005
370	13.399921	52.581029
370	13.399956	52.580994
370	13.399952	52.581072
371	13.434393	52.490376
371	13.43442	52.49033
371	13.434414	52.490373
372	13.433762	52.490007
372	13.433792	52.489977
372	13.43375	52.490029
373	13.415229	52.546839
373	13.415185	52.546885
373	13.415239	52.546826
374	13.438769	52.488665
374	13.438779	52.4887
374	13.438768	52.4887
375	13.308068	52.49724
375	13.308051	52.497172
375	13.308065	52.497214
376	13.433444	52.481876
376	13.433456	52.481817
376	13.43342	52.481839
377	13.446038	52.472042
377	13.445997	52.472104
377	13.446053	52.472078
378	13.443151	52.47066
378	13.443189	52.470631
378	13.443167	52.470654
379	13.454874	52.472835
379	13.454866	52.472772
379	13.454855	52.47282
380	13.451331	52.472051
380	13.451299	52.472028
380	13.451306	52.471972
381	13.401851	52.587063
381	13.401881	52.587122
381	13.401829	52.587076
382	13.401768	52.580584
382	13.401686	52.580623
382	13.401772	52.580637
383	13.339387	52.494352
383	13.33937	52.494351
383	13.339391	52.494359
384	13.344131	52.504416
384	13.344145	52.504347
384	13.344091	52.504393
385	13.333808	52.515186
385	13.333806	52.515171
385	13.333843	52.515242
386	13.363364	52.566361
386	13.363304	52.566324
386	13.363295	52.566301
387	13.374608	52.508195
387	13.374621	52.508171
387	13.374641	52.508211
388	13.545971	52.438462
388	13.546021	52.438462
